OrderID,OrderDate,UnitCost,Price,OrderQty,CostOfSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
964,9/7/2013,1071.57511278148,2295,10,10715.7511278148,22950,12234.2488721852,Online,No Discount,Contoso Projector 1080p X980 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Bethesda,United States
225,3/20/2012,16.240386400873,19.95,27,438.490432823571,518.7,80.2095671764295,Reseller,Asian Spring Promotion,Contoso Car power adapter M90 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
468,10/21/2014,643.380392492943,999,13,8363.94510240825,12687.3,4323.35489759175,Store,Asian Holiday Promotion,Contoso Projector 720p M621 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Tehran,Iran
233,6/1/2012,45.4420763669427,75.99,5,227.210381834714,379.95,152.739618165286,Online,No Discount,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States
726,11/1/2012,17.9142323015458,229,13,232.885019920096,2977,2744.1149800799,Store,North America Holiday Promotion,Contoso Projector 480p M480 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Martinsville,United States
896,4/24/2014,6.41724017523578,229,10,64.1724017523578,2290,2225.82759824764,Store,No Discount,Contoso Projector 480p M480 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Houston,United States
236,7/21/2014,51.333078255883,402,6,307.998469535298,2251.2,1943.2015304647,Store,North America Back-to-School Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Vancouver,Canada
628,6/4/2012,236.507053866085,402,10,2365.07053866085,4020,1654.92946133915,Store,No Discount,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Toulouse,France
1429,1/10/2012,72.0191820395661,402,12,864.230184474793,4767.72,3903.48981552521,Store,European Spring Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Lyon,France
1545,11/9/2013,214.703880822519,402,13,2791.15045069275,4984.8,2193.64954930725,Catalog,North America Holiday Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
237,9/9/2013,5.4050742961484,12.99,16,86.4811887383744,200.046,113.564811261626,Reseller,European Holiday Promotion,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Paris,France
240,6/25/2014,26.5517444817997,266,12,318.620933781597,3112.2,2793.5790662184,Store,North America Back-to-School Promotion,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Charleston,United States
244,5/30/2012,98.9165715250589,436.2,10,989.165715250589,4362,3372.83428474941,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Beaumont,United States
1225,10/25/2013,29.4664257144018,436.2,13,383.063534287223,5583.36,5200.29646571278,Store,European Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Moscow,Russia
245,4/25/2013,1.06890944287233,9.5,10,10.6890944287233,95,84.3109055712767,Online,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
813,1/8/2012,7.27440807458712,9.5,4,29.0976322983485,37.05,7.95236770165151,Store,North America Spring Promotion,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Beaumont,United States
247,11/21/2014,94.2124539089494,184.5,8,753.699631271595,1402.2,648.500368728405,Store,European Holiday Promotion,A. Datum Consumer Digital Camera M300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Glasgow,United Kingdom
249,12/10/2011,9.0042305396342,228,8,72.0338443170736,1732.8,1660.76615568293,Store,European Holiday Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Madrid,Spain
1550,1/5/2012,62.3120899966316,228,9,560.808809969684,2029.2,1468.39119003032,Store,North America Spring Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Germantown,United States
863,1/24/2012,128.419686309366,229,36,4623.10870713716,8179.88,3556.77129286284,Online,European Spring Promotion,Contoso Projector 480p M480 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
254,6/17/2014,19.8736786260347,627,10,198.736786260347,6270,6071.26321373965,Store,No Discount,A. Datum SLR Camera X139 Gold,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Ljubljana,Slovenia
264,5/20/2013,85.5110952876276,589,10,855.110952876276,5890,5034.88904712373,Online,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
571,8/13/2014,291.249889613731,589,10,2912.49889613731,5890,2977.50110386269,Store,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Asia,Sydney,Australia
674,8/30/2014,179.439918046724,589,10,1794.39918046724,5890,4095.60081953276,Online,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
1745,11/8/2012,69.4383979123659,589,8,555.507183298927,4240.8,3685.29281670107,Reseller,European Holiday Promotion,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France
609,12/20/2011,3.4640945377665,109,12,41.569134453198,1264.4,1222.8308655468,Online,North America Spring Promotion,Contoso Screen 80in E080 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Bethesda,United States
265,5/31/2014,19.0144863215561,268,10,190.144863215561,2680,2489.85513678444,Store,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Hartford,United States
451,10/25/2012,147.690467272486,268,8,1181.52373817989,1929.6,748.076261820112,Store,European Holiday Promotion,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Europe,Stockport,United Kingdom
606,4/13/2013,226.013955889076,268,20,4520.27911778152,5360,839.720882218481,Online,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
903,4/11/2014,61.2727723635572,2295,6,367.636634181343,13770,13402.3633658187,Online,Asian Summer Promotion,Contoso Projector 1080p X980 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
268,8/18/2013,112.885122420821,293,12,1354.62146904985,3516,2161.37853095015,Store,North America Back-to-School Promotion,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Atlantic City,United States
902,4/28/2013,246.465636222641,293,20,4929.31272445282,5860,930.687275547179,Online,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
1401,6/29/2012,160.350857734185,293,10,1603.50857734185,2930,1326.49142265815,Online,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
1436,6/2/2012,103.091277188012,293,10,1030.91277188012,2930,1899.08722811988,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Greeley,United States
269,1/15/2013,30.706961921915,136,9,276.362657297235,1217.2,940.837342702766,Catalog,North America Spring Promotion,Proseware All-In-One Photo Printer M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
271,11/18/2014,331.023869817157,589,6,1986.14321890294,3534,1547.85678109706,Store,North America Holiday Promotion,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bayonne,United States
1418,5/31/2013,206.928021566663,589,10,2069.28021566663,5890,3820.71978433337,Catalog,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,North Harford,United States
907,11/26/2012,131.099873664551,499,13,1704.29835763917,6412.15,4707.85164236083,Store,Asian Holiday Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Bishkek,Kyrgyzstan
1069,5/2/2013,331.177529179933,499,12,3974.1303501592,5788.4,1814.2696498408,Store,Asian Summer Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Singapore,Singapore
1503,8/25/2013,138.680733706359,459,12,1664.1688044763,5416.2,3752.0311955237,Online,North America Back-to-School Promotion,Contoso Screen 125in M250 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Bethesda,United States
1422,8/13/2014,252.298271359539,299,9,2270.68444223585,2691,420.315557764147,Online,European Back-to-Scholl Promotion,Contoso Screen 113in M251 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
277,10/7/2013,140.34898916819,258,13,1824.53685918647,3354,1529.46314081353,Store,North America Holiday Promotion,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Pittsfield,United States
1452,11/5/2013,121.54849645946,190,13,1580.13045397298,2441.5,861.369546027024,Online,Asian Holiday Promotion,Contoso Screen 100in E010 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
856,7/28/2014,33.0260196358144,139,24,792.624471259545,3308.2,2515.57552874046,Store,North America Back-to-School Promotion,Contoso Screen 85in E085 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Vineland,United States
1135,12/9/2012,101.282047298706,109,13,1316.66661488317,1417,100.333385116828,Store,Asian Holiday Promotion,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,New Delhi,India
282,4/24/2012,36.7465546691175,398,10,367.465546691175,3980,3612.53445330883,Store,No Discount,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Baytown,United States
836,10/8/2012,1.85969636631453,398,13,24.1760527620889,4855.6,4831.42394723791,Store,North America Holiday Promotion,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Vancouver,Canada
1689,11/11/2012,232.144368357419,398,8,1857.15494685935,2945.2,1088.04505314065,Store,European Holiday Promotion,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Bucharest,Romania
284,4/25/2012,122.766049653059,198,10,1227.66049653059,1980,752.339503469415,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Ottawa,Canada
288,10/21/2012,97.5456727059328,188.5,52,5072.37498070851,9500.4,4428.02501929149,Catalog,North America Holiday Promotion,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
812,12/14/2011,92.2764882275577,188.5,26,2399.1886939165,4703.075,2303.8863060835,Reseller,Asian Holiday Promotion,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
906,5/13/2012,152.177079021059,188.5,10,1521.77079021059,1885,363.229209789407,Store,No Discount,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Cape Canaveral,United States
557,7/3/2013,599.98104096473,699,12,7199.77249157675,8388,1188.22750842325,Store,No Discount,WWI Projector 720p LCD56 Silver,Wide World Importers,Projectors & Screens,Computers,Asia,Tehran,Iran
743,7/28/2012,272.34949883662,699,12,3268.19398603944,8178.3,4910.10601396056,Store,North America Back-to-School Promotion,WWI Projector 720p LCD56 Silver,Wide World Importers,Projectors & Screens,Computers,North America,Beaumont,United States
1176,12/4/2012,614.046716790146,699,8,4912.37373432117,5312.4,400.026265678835,Store,European Holiday Promotion,WWI Projector 720p LCD56 Silver,Wide World Importers,Projectors & Screens,Computers,Europe,Koln,Germany
291,10/16/2013,105.470664129567,255,13,1371.11863368437,3213,1841.88136631563,Store,North America Holiday Promotion,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Denver,United States
294,4/25/2012,14.5334647235514,28.99,20,290.669294471028,579.8,289.130705528972,Reseller,No Discount,Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
738,1/18/2012,23.53703940221,28.99,12,282.44447282652,345.8507,63.4062271734802,Store,European Spring Promotion,Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Bamberg,Germany
295,4/15/2012,26.2930755359994,78,12,315.516906431993,912.6,597.083093568007,Reseller,Asian Summer Promotion,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
296,9/27/2012,172.941609869119,300,10,1729.41609869119,3000,1270.58390130881,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Madison,United States
370,6/15/2013,96.4085383001612,300,10,964.085383001612,3000,2035.91461699839,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Copenhagen,Denmark
1057,10/3/2014,68.0565014383292,300,10,680.565014383292,3000,2319.43498561671,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Bangkok,Thailand
1651,1/28/2012,240.244765106514,300,9,2162.20288595862,2640,477.797114041377,Store,North America Spring Promotion,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Newark,United States
302,1/5/2013,16.359678948602,17.99,9,147.237110537418,161.91,14.6728894625819,Catalog,North America Spring Promotion,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
305,8/21/2012,50.4264306946627,281,12,605.117168335952,3287.7,2682.58283166405,Online,North America Back-to-School Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Bethesda,United States
565,1/23/2014,248.99075137094,281,9,2240.91676233846,2529,288.083237661541,Store,North America Spring Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Paterson,United States
869,11/5/2014,79.5694853788473,281,6,477.416912273084,1461.2,983.783087726916,Store,North America Holiday Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Waukesha,United States
973,1/27/2014,97.8359325381612,281,9,880.523392843451,2472.8,1592.27660715655,Store,Asian Spring Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Tehran,Iran
1023,12/28/2011,56.7007653459298,91,8,453.606122767438,718.9,265.293877232562,Catalog,North America Spring Promotion,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
1326,11/12/2013,78.5111962633933,116,13,1020.64555142411,1415.2,394.554448575887,Store,North America Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Queens,United States
311,3/29/2014,27.8483423560195,39.9,20,556.96684712039,798,241.03315287961,Catalog,No Discount,Contoso Dual USB Power Adapter - power adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
319,7/20/2013,23.3375068930589,158,12,280.050082716707,1848.6,1568.54991728329,Store,North America Back-to-School Promotion,Fabrikam Social Videographer 2/3'' 17mm E100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Austin,United States
323,6/4/2012,36.9904785278345,55,6,221.942871167007,330,108.057128832993,Store,North America Back-to-School Promotion,SV 2GB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,North America,Hackensack,United States
824,12/7/2012,3.42997230057174,55,9,30.8697507051456,492.25,461.380249294854,Store,North America Spring Promotion,SV 2GB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,North America,Beaumont,United States
671,9/2/2012,37.0181190073722,236,12,444.217428088467,2784.8,2340.58257191153,Store,North America Back-to-School Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Baytown,United States
1047,12/2/2014,153.143730859448,236,6,918.862385156687,1345.2,426.337614843313,Store,Asian Holiday Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Tokyo,Japan
1378,7/16/2013,23.1146656665015,236,10,231.146656665015,2360,2128.85334333498,Reseller,No Discount,Proseware Slim-Design Fax Machine with Answering System X180 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
717,8/12/2014,73.8789025171424,229,10,738.789025171424,2290,1551.21097482858,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Guangzhou,China
326,9/15/2012,31.0820810123946,59.99,20,621.641620247893,1199.8,578.158379752107,Catalog,No Discount,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,North Harford,United States
331,11/7/2014,163.44121541812,588,39,6374.20740130667,22491,16116.7925986933,Online,Asian Holiday Promotion,"A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
734,8/22/2012,7.56564245165459,588,9,68.0907820648913,5115.6,5047.50921793511,Online,European Back-to-Scholl Promotion,"A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
332,1/12/2012,2.25720115805498,16.99,18,40.6296208449897,304.121,263.49137915501,Reseller,North America Spring Promotion,Contoso Phone with 13-Number Memory (210) M301 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
1623,5/9/2012,30.1444427758928,196,10,301.444427758928,1960,1658.55557224107,Store,No Discount,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Queen Anne's County,United States
1684,12/8/2012,48.4656100208761,159,9,436.190490187885,1399.2,963.009509812115,Store,North America Spring Promotion,Proseware Photo Inkjet Printer M100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Quincy,United States
338,10/8/2013,18.8910817887825,95,13,245.584063254172,1197,951.415936745828,Store,North America Holiday Promotion,Contoso Telephoto Conversion Lens M350 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Rochester,United States
339,8/29/2013,182.044980298028,269,12,2184.53976357634,3201.1,1016.56023642366,Store,North America Back-to-School Promotion,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Denver,United States
340,11/6/2013,49.4593113281421,49.96,13,642.971047265847,619.504,-23.4670472658472,Online,North America Holiday Promotion,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
553,5/23/2012,3.50185950520149,49.96,6,21.0111570312089,284.772,263.760842968791,Store,Asian Summer Promotion,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Shanghai,China
1077,10/29/2013,5.07635886269989,49.96,13,65.9926652150985,619.504,553.511334784902,Catalog,North America Holiday Promotion,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,North Harford,United States
344,7/5/2012,23.9230177977953,25.5,5,119.615088988977,127.5,7.88491101102329,Reseller,No Discount,Contoso Home/Office Laptop Power Adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
1575,10/13/2012,7.4031401037668,25.5,6,44.4188406226008,147.9,103.481159377399,Store,North America Holiday Promotion,Contoso Home/Office Laptop Power Adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Buffalo,United States
788,4/30/2012,14.4929080886713,79,5,72.4645404433564,395,322.535459556644,Reseller,No Discount,Proseware Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
851,2/3/2012,34.1341922504757,79,4,136.536769001903,304.15,167.613230998097,Store,North America Spring Promotion,Proseware Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Buffalo,United States
1765,10/8/2013,0.646420447110572,79,13,8.40346581243744,963.8,955.396534187563,Store,North America Holiday Promotion,Proseware Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Toronto,Canada
1710,5/25/2013,103.97593679016,121,10,1039.7593679016,1210,170.240632098402,Reseller,No Discount,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
488,7/29/2014,30.6978219299551,160,12,368.373863159461,1888,1519.62613684054,Store,North America Back-to-School Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Cambridge,United Kingdom
354,4/22/2013,9.36895208896658,109.99,10,93.6895208896658,1099.9,1006.21047911033,Store,No Discount,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Minden,United States
363,10/10/2012,5.05157056838817,25.5,6,30.309423410329,137.7,107.390576589671,Store,North America Holiday Promotion,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bangor,United States
1044,3/7/2013,25.6337694599359,25.5,10,256.337694599359,255,-1.33769459935911,Store,No Discount,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Kennebunkport,United States
1005,2/13/2014,30.4851788481983,248,6,182.91107308919,1488,1305.08892691081,Store,European Spring Promotion,Proseware High-Performance Business-Class Laser Fax X200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Saint Petersburg,Russia
367,3/25/2012,131.323258169443,268,10,1313.23258169443,2680,1366.76741830557,Store,No Discount,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Toppenish,United States
753,3/31/2014,97.4368635617955,268,12,1169.24236274155,3216,2046.75763725845,Online,European Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
368,6/8/2012,13.0603346054245,12.95,6,78.362007632547,75.11,-3.25200763254699,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,East Orange,United States
1601,10/19/2013,9.49239830415671,12.95,13,123.401177954037,160.58,37.1788220459628,Store,Asian Holiday Promotion,Contoso Mouse Lock Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Damascus,Syria
938,7/13/2014,118.057007294703,190,9,1062.51306565232,1653,590.486934347676,Store,European Back-to-Scholl Promotion,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Nizhny Novgorod,Russia
944,6/10/2013,16.1053525748447,190,12,193.264230898137,2242,2048.73576910186,Catalog,North America Back-to-School Promotion,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
1609,3/31/2012,42.9594064874001,190,10,429.594064874001,1900,1470.405935126,Store,No Discount,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Sedalia,United States
378,5/6/2012,6.18036665367992,12.66,12,74.1643998441591,151.92,77.7556001558409,Store,Asian Summer Promotion,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Shanghai,China
1029,6/13/2014,0.253850311219879,12.66,10,2.53850311219879,126.6,124.061496887801,Store,No Discount,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Moscow,Russia
1448,9/15/2012,6.85092725471197,12.66,10,68.5092725471197,126.6,58.0907274528803,Store,No Discount,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Vancouver,Canada
384,9/26/2012,63.3986854411007,301,10,633.986854411007,3010,2376.01314558899,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Toppenish,United States
984,7/31/2014,65.6864593511779,301,10,656.864593511779,3010,2353.13540648822,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Tokyo,Japan
387,5/31/2013,71.7850566609848,129,12,861.420679931817,1509.3,647.879320068183,Store,Asian Summer Promotion,A. Datum Compact Digital Camera M200 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
1634,4/23/2014,77.2272383132743,87,60,4633.63429879646,5220,586.365701203543,Online,No Discount,Proseware Fax Phone E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
391,9/21/2012,13.2091731708105,259.99,8,105.673385366484,2027.922,1922.24861463352,Store,European Holiday Promotion,Contoso DVD 14-Inch Player Portable L100 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Liverpool,United Kingdom
1292,8/18/2012,153.787615521268,259.99,12,1845.45138625521,3015.884,1170.43261374479,Store,North America Back-to-School Promotion,Contoso DVD 14-Inch Player Portable L100 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Newark,United States
393,10/19/2012,56.5249055088601,69.99,26,1469.64754323036,1788.2445,318.596956769638,Online,Asian Holiday Promotion,Contoso Wireless Laser Mouse M55 Silver,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
574,5/2/2012,26.366345297459,69.99,10,263.66345297459,699.9,436.23654702541,Store,No Discount,Contoso Wireless Laser Mouse M55 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,South Portland,United States
418,1/31/2012,94.637178280176,121,9,851.734604521584,1070.85,219.115395478416,Reseller,North America Spring Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
